ligand_name,smiles,smiles_duplicate,receptor_family,receptor,receptor_subtype,bias_category,bias_pathway,reference_ligand,assay_1,assay_2,publication_title,author,doi,pmid,year,molecular_weight,logp,hba,hbd,rings,tpsa
Apelin13-1,O=C(C[C@H](CNCC(N1[C@H]2CCC1)=O)CCCCN)[C@@H](C/C=CC[C@@H](C(OC([C@@H](N)CC3=CC=CC=C3)=O)=O)NC2=O)NC([C@H](CO)NC([C@H](CC(C)C)NC([C@H](CCCNC(N)=N)NC([C@H]4N(C([C@H](CCCNC(N)=N)N)=O)CCC4)=O)=O)=O)=O,O=C(C[C@H](CNCC(N1[C@H]2CCC1)=O)CCCCN)[C@@H](C/C=CC[C@@H](C(OC([C@@H](N)CC3=CC=CC=C3)=O)=O)NC2=O)NC([C@H](CO)NC([C@H](CC(C)C)NC([C@H](CCCNC(N)=N)NC([C@H]4N(C([C@H](CCCNC(N)=N)N)=O)CCC4)=O)=O)=O)=O,Peptide,Apelin receptor,Apelin receptor,G protein,G protein / β-Arr,Apelin-13,BRET,BRET,Structure-activity relationship of novel macrocyclic biased apelin receptor agonists,"Murza,A",10.1039/c6ob02247b,27924341,2017,1208.48,-3.43,18,16,4,480.68
Apelin13-4,O=C(C[C@H](CNCC(N1[C@H]2CCC1)=O)CCCCN)[C@@H](C/C=CC[C@@H](C(O)=O)NC2=O)NC([C@H](CO)NC([C@H](CC(C)C)NC([C@H](CCCNC(N)=N)NC([C@H]3N(C([C@H](CCCNC(N)=N)N)=O)CCC3)=O)=O)=O)=O,O=C(C[C@H](CNCC(N1[C@H]2CCC1)=O)CCCCN)[C@@H](C/C=CC[C@@H](C(O)=O)NC2=O)NC([C@H](CO)NC([C@H](CC(C)C)NC([C@H](CCCNC(N)=N)NC([C@H]3N(C([C@H](CCCNC(N)=N)N)=O)CCC3)=O)=O)=O)=O,Peptide,Apelin receptor,Apelin receptor,G protein,G protein / β-Arr,Apelin-13,BRET,BRET,Structure-activity relationship of novel macrocyclic biased apelin receptor agonists,"Murza,A",10.1039/c6ob02247b,27924341,2017,1061.3,-3.99,15,16,3,448.59
Apelin13-11,N[C@@H](CCCNC(N)=N)C(N1CCC[C@H]1C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC(C)C)C(N[C@@H](CO)C(N[C@H](C/C=C/C[C@H](N)C(C2CN[C@@](C(N[C@H](CC3=CC=C(OCC4=CC=CC=C4)C=C3)C(O)=O)=O)([H])C2)=O)C(CNCC(C)=C)=O)=O)=O)=O)=O)=O,N[C@@H](CCCNC(N)=N)C(N1CCC[C@H]1C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC(C)C)C(N[C@@H](CO)C(N[C@H](C/C=C/C[C@H](N)C(C2CN[C@@](C(N[C@H](CC3=CC=C(OCC4=CC=CC=C4)C=C3)C(O)=O)=O)([H])C2)=O)C(CNCC(C)=C)=O)=O)=O)=O)=O)=O,Peptide,Apelin receptor,Apelin receptor,G protein,G protein / β-Arr,Apelin-13,BRET,BRET,Structure-activity relationship of novel macrocyclic biased apelin receptor agonists,"Murza,A",10.1039/c6ob02247b,27924341,2017,1229.5,-1.85,17,17,4,466.61
CMF-019,CCC(CC)N1C2=CC=C(C(N[C@@H](CC(C)C)CC(O)=O)=O)C=C2N=C1CC3=CC=CS3,CCC(CC)N1C2=CC=C(C(N[C@@H](CC(C)C)CC(O)=O)=O)C=C2N=C1CC3=CC=CS3,Peptide,Apelin receptor,Apelin receptor,G protein,G protein / β-Arr,Apelin-13,cAMP,β-Arrestin-recruitment,Cardiac action of the first G protein biased small molecule apelin agonist,"Read,C",10.1016/j.bcp.2016.07.018,27475715,2016,455.62,5.67,5,2,3,84.22
TRV120055,OC1=CC=C(C[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](CC2=CNC=N2)C(N)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](CC2=CNC=N2)C(N)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,G protein,Gq / β-Arr,Angiotensin 2,Other,Other,Divergent transducer-specific molecular efficacies generate biased agonism at a G protein-coupled receptor (GPCR),"Strachan,RT",10.1074/jbc.M114.548131,24668815,2014,742.88,-2.4,10,12,2,311.43
TRV120056,OC1=CC=C(C[C@@H](C(N[C@H](C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(NCC(O)=O)=O)=O)=O)[C@@H](C)CC)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC([C@H](CC(O)=O)N)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@H](C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(NCC(O)=O)=O)=O)=O)[C@@H](C)CC)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC([C@H](CC(O)=O)N)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,G protein,Gq / β-Arr,Angiotensin 2,Other,Other,Divergent transducer-specific molecular efficacies generate biased agonism at a G protein-coupled receptor (GPCR),"Strachan,RT",10.1074/jbc.M114.548131,24668815,2014,956.07,-2.72,13,14,3,406.34
Barium,[Ba+2],[Ba+2],Orphan,Calcium-sensing receptor,CaS receptor,G protein,Gi / ERK,Calcium,cAMP,ERK-Phosphorylation,Biased agonism of the calcium-sensing receptor,"Thomsen,AR",10.1016/j.ceca.2011.11.009,22192592,2012,137.33,-0.38,0,0,0,0.0
Spermine,NCCCNCCCCNCCCN,NCCCNCCCCNCCCN,Orphan,Calcium-sensing receptor,CaS receptor,G protein,Gi / ERK,Calcium,cAMP,ERK-Phosphorylation,Biased agonism of the calcium-sensing receptor,"Thomsen,AR",10.1016/j.ceca.2011.11.009,22192592,2012,202.35,-0.36,4,4,0,76.1
Anandamide,O=C(CCCC=CCC=CCC=CCC=CCCCCC)NCCO,O=C(CCCC=CCC=CCC=CCC=CCCCCC)NCCO,Lipid,Cannabinoid receptor,CB1 receptor,G protein,Gi / ERK,2-arachidonoylglycerol,cAMP,ERK-Phosphorylation,Biased Agonism and Biased Allosteric Modulation at the CB1 Cannabinoid Receptor,"Khajehali,E",10.1124/mol.115.099192,26044547,2015,347.54,5.24,2,2,0,49.33
Methanandamide,O=C(CCCC=CCC=CCC=CCC=CCCCCC)N[C@H](C)CO,O=C(CCCC=CCC=CCC=CCC=CCCCCC)N[C@H](C)CO,Lipid,Cannabinoid receptor,CB1 receptor,G protein,Gi / ERK,2-arachidonoylglycerol,cAMP,ERK-Phosphorylation,Biased Agonism and Biased Allosteric Modulation at the CB1 Cannabinoid Receptor,"Khajehali,E",10.1124/mol.115.099192,26044547,2015,361.57,5.63,2,2,0,49.33
Dronabinol,OC1=C2C(OC(C)(C)[C@H]3[C@H]2C=C(C)CC3)=CC(CCCCC)=C1,OC1=C2C(OC(C)(C)[C@H]3[C@H]2C=C(C)CC3)=CC(CCCCC)=C1,Lipid,Cannabinoid receptor,CB1 receptor,G protein,Gi / ERK,2-arachidonoylglycerol,cAMP,ERK-Phosphorylation,Biased Agonism and Biased Allosteric Modulation at the CB1 Cannabinoid Receptor,"Khajehali,E",10.1124/mol.115.099192,26044547,2015,314.47,5.74,2,1,3,29.46
WIN55-212-2,O=C(C1=CC=CC2=CC=CC=C12)C3=C(C)N4C5=C3C=CC=C5OC[C@H]4CN6CCOCC6,O=C(C1=CC=CC2=CC=CC=C12)C3=C(C)N4C5=C3C=CC=C5OC[C@H]4CN6CCOCC6,Lipid,Cannabinoid receptor,CB1 receptor,G protein,Gi / ERK,2-arachidonoylglycerol,cAMP,ERK-Phosphorylation,Biased Agonism and Biased Allosteric Modulation at the CB1 Cannabinoid Receptor,"Khajehali,E",10.1124/mol.115.099192,26044547,2015,426.52,4.6,5,0,6,43.7
CP55940,OC1=CC(C(C)(C)CCCCCC)=CC=C1[C@H]2[C@H](CCCO)CC[C@H](C2)O,OC1=CC(C(C)(C)CCCCCC)=CC=C1[C@H]2[C@H](CCCO)CC[C@H](C2)O,Lipid,Cannabinoid receptor,CB1 receptor,G protein,Gi / ERK,2-arachidonoylglycerol,cAMP,ERK-Phosphorylation,Biased Agonism and Biased Allosteric Modulation at the CB1 Cannabinoid Receptor,"Khajehali,E",10.1124/mol.115.099192,26044547,2015,376.58,5.66,3,3,2,60.69
HU-210,OC1=C2C(OC(C)(C)[C@H]3[C@H]2CC(CO)=CC3)=CC(C(C)(C)CCCCCC)=C1,OC1=C2C(OC(C)(C)[C@H]3[C@H]2CC(CO)=CC3)=CC(C(C)(C)CCCCCC)=C1,Lipid,Cannabinoid receptor,CB1 receptor,G protein,Gi / ERK,2-arachidonoylglycerol,cAMP,ERK-Phosphorylation,Biased Agonism and Biased Allosteric Modulation at the CB1 Cannabinoid Receptor,"Khajehali,E",10.1124/mol.115.099192,26044547,2015,386.58,6.22,3,2,3,49.69
"((S)-1-(3-(benzo[d][1,3]dioxol-4-yl)-2-(dimethylamino)propyl)-3-phenethylurea)",O=C(NCCC1=CC=CC=C1)NC[C@@H](N(C)C)CC2=C3OCOC3=CC=C2,O=C(NCCC1=CC=CC=C1)NC[C@@H](N(C)C)CC2=C3OCOC3=CC=C2,Lipid,Cannabinoid receptor,CB1 receptor,G protein,Gi / β-Arr,CP55940,GTPase,β-Arrestin-recruitment,Assessment of Biased Agonism among Distinct Synthetic Cannabinoid Receptor Agonist Scaffolds,"Wouters,E",10.1021/acsptsci.9b00069,32296768,2020,369.46,2.42,4,2,3,62.83
Methanandamide,O=C(CCCC=CCC=CCC=CCC=CCCCCC)N[C@H](C)CO,O=C(CCCC=CCC=CCC=CCC=CCCCCC)N[C@H](C)CO,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,361.57,5.63,2,2,0,49.33
Dronabinol,OC1=C2C(OC(C)(C)[C@H]3[C@H]2C=C(C)CC3)=CC(CCCCC)=C1,OC1=C2C(OC(C)(C)[C@H]3[C@H]2C=C(C)CC3)=CC(CCCCC)=C1,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,314.47,5.74,2,1,3,29.46
WIN55-212-2,O=C(C1=CC=CC2=CC=CC=C12)C3=C(C)N4C5=C3C=CC=C5OC[C@H]4CN6CCOCC6,O=C(C1=CC=CC2=CC=CC=C12)C3=C(C)N4C5=C3C=CC=C5OC[C@H]4CN6CCOCC6,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,426.52,4.6,5,0,6,43.7
JWH133,CCCC(C)(C)C1=CC=C2C(OC(C)(C)[C@H]3[C@H]2CC(C)=CC3)=C1,CCCC(C)(C)C1=CC=C2C(OC(C)(C)[C@H]3[C@H]2CC(C)=CC3)=C1,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,312.5,6.38,1,0,3,9.23
KM233,OC1=C2C(OC(C)(C)[C@H]3[C@H]2CC(C)=CC3)=CC(C(C)(C)C4=CC=CC=C4)=C1,OC1=C2C(OC(C)(C)[C@H]3[C@H]2CC(C)=CC3)=CC(C(C)(C)C4=CC=CC=C4)=C1,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,362.51,6.33,2,1,4,29.46
AM1241,CN1CCCCC1CN2C=C(C(C3=C(I)C=CC([N+]([O-])=O)=C3)=O)C4=CC=CC=C42,CN1CCCCC1CN2C=C(C(C3=C(I)C=CC([N+]([O-])=O)=C3)=O)C4=CC=CC=C42,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,503.34,4.87,5,0,4,68.38
JWH015,O=C(C1=CC=CC2=CC=CC=C12)C3=C(C)N(CCC)C4=CC=CC=C43,O=C(C1=CC=CC2=CC=CC=C12)C3=C(C)N(CCC)C4=CC=CC=C43,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,327.43,5.74,2,0,4,22.0
MAM2201,FCCCCCN1C2=CC=CC=C2C(C(C3=CC=C(C)C4=CC=CC=C34)=O)=C1,FCCCCCN1C2=CC=CC=C2C(C(C3=CC=C(C)C4=CC=CC=C34)=O)=C1,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,373.47,6.47,2,0,4,22.0
AM2232,O=C(C1=CC=CC2=CC=CC=C12)C3=CN(CCCCC#N)C4=CC=CC=C43,O=C(C1=CC=CC2=CC=CC=C12)C3=CN(CCCCC#N)C4=CC=CC=C43,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,352.44,5.72,3,0,4,45.79
SER601,O=C1C2=CC(C(C)C)=CC=C2N(CCCCC)C=C1C(NC34CC5CC(CC(C5)C4)C3)=O,O=C1C2=CC(C(C)C)=CC=C2N(CCCCC)C=C1C(NC34CC5CC(CC(C5)C4)C3)=O,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,434.62,6.01,3,1,6,51.1
GW833972A,ClC1=CC(NC2=NC=C(C(NCC3=CC=NC=C3)=O)C(C(F)(F)F)=N2)=CC=C1,ClC1=CC(NC2=NC=C(C(NCC3=CC=NC=C3)=O)C(C(F)(F)F)=N2)=CC=C1,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,407.78,4.22,5,2,3,79.8
2-arachidonoylglycerol,O=C(CCCC=CCC=CCC=CCC=CCCCCC)OC(CO)CO,O=C(CCCC=CCC=CCC=CCC=CCCCCC)OC(CO)CO,Lipid,Cannabinoid receptor,CB2 receptor,G protein,Gi / β-Arr,CP55940,cAMP,β-Arrestin-recruitment,Functional Selectivity of CB2 Cannabinoid Receptor Ligands at a Canonical and Noncanonical Pathway,"Dhopeshwarkar,A",10.1124/jpet.116.232561,27194477,2016,378.55,5.03,4,2,0,66.76
J113863,ClC1=CC=C(C2=C1)OC3=C(C2C(N[C@H]4CC[N@@+](CC)(CC4)C/C5=C/CCCCCC5)=O)C=C(Cl)C=C3,ClC1=CC=C(C2=C1)OC3=C(C2C(N[C@H]4CC[N@@+](CC)(CC4)C/C5=C/CCCCCC5)=O)C=C(Cl)C=C3,Protein,Chemokine receptor,CCR2,G protein,Go / β-Arr,CCL2,BRET,BRET,Partial Agonist and Biased Signaling Properties of the Synthetic Enantiomers J113863/UCB35625 at Chemokine Receptors CCR2 and CCR5,"Corbisier,J",10.1074/jbc.M116.757559,27895119,2017,528.54,7.63,2,1,5,38.33
UCB35625,ClC1=CC=C(OC(C=CC(Cl)=C3)=C3C2C(N[C@H]4CC[N@@+](C/C5=C/CCCCCC5)(CC)CC4)=O)C2=C1,ClC1=CC=C(OC(C=CC(Cl)=C3)=C3C2C(N[C@H]4CC[N@@+](C/C5=C/CCCCCC5)(CC)CC4)=O)C2=C1,Protein,Chemokine receptor,CCR5,G protein,Gi / β-Arr,CCL4,BRET,BRET,Partial Agonist and Biased Signaling Properties of the Synthetic Enantiomers J113863/UCB35625 at Chemokine Receptors CCR2 and CCR5,"Corbisier,J",10.1074/jbc.M116.757559,27895119,2017,528.54,7.63,2,1,5,38.33
CX4338,S=C(C1=C(NCC2=CC=CC=C2)CC(C)(C)CC1=O)NC3=CC=CC=C3,S=C(C1=C(NCC2=CC=CC=C2)CC(C)(C)CC1=O)NC3=CC=CC=C3,Protein,Chemokine receptor,CXCR2,G protein,Gi / β-Arr,CXCL8,cAMP,β-Arrestin-recruitment,A novel phenylcyclohex-1-enecarbothioamide derivative inhibits CXCL8-mediated chemotaxis through selective regulation of CXCR2-mediated signalling,"Ha,H",10.1111/bph.12547,24354854,2014,364.51,4.86,3,2,3,41.13
"{5-[(N-{1-[3-(4-ethoxyphenyl)-4-oxo-3,4-dihydropyrido[2,3-d]pyrimidin-2-yl]ethyl}-2-[4-fluoro-3-(trifluoromethyl)phenyl]acetamido)methyl]-2-fluorophenyl}boronic acid",FC1=CC=C(CC(N(CC2=CC=C(F)C(B(O)O)=C2)C(C)C(N3C4=CC=C(C=C4)OCC)=NC5=NC=CC=C5C3=O)=O)C=C1C(F)(F)F,FC1=CC=C(CC(N(CC2=CC=C(F)C(B(O)O)=C2)C(C)C(N3C4=CC=C(C=C4)OCC)=NC5=NC=CC=C5C3=O)=O)C=C1C(F)(F)F,Protein,Chemokine receptor,CXCR3,G protein,Gi / β-Arr,cRAMX3,GTPγS,β-Arrestin-recruitment,Ligand-biased and probe-dependent modulation of chemokine receptor CXCR3 signaling by negative allosteric modulators,"Bernat,V",10.1002/cmdc.201402507,25655398,2015,666.41,4.49,8,2,5,117.78
FAUC1104,O=C(CCC(N1[C@@H](CC2=CC=CC=C2C1)C(NCCCC[C@@H](C(NCC(C3=CC=CC=C3)C4=CC=CC=C4)=O)NC(OC(C)(C)C)=O)=O)=O)C5=CC=C(C=C5)OC,O=C(CCC(N1[C@@H](CC2=CC=CC=C2C1)C(NCCCC[C@@H](C(NCC(C3=CC=CC=C3)C4=CC=CC=C4)=O)NC(OC(C)(C)C)=O)=O)=O)C5=CC=C(C=C5)OC,Protein,Chemokine receptor,CXCR3,G protein,G protein / β-Arr,CXCL11,GTPγS,β-Arrestin-recruitment,Discovery and Characterization of Biased Allosteric Agonists of the Chemokine Receptor CXCR3,"Milanos,L",10.1021/acs.jmedchem.5b01965,26862767,2016,774.96,6.74,7,3,5,143.14
SEN071,O=C(NC1=CC2=C(OCCO2)C=C1)C3=CC(C(C)(C)C)=NN3CC4=CC=CC=C4,O=C(NC1=CC2=C(OCCO2)C=C1)C3=CC(C(C)(C)C)=NN3CC4=CC=CC=C4,Protein,Chemokine receptor,CXCR4,G protein,Gi / β-Arr,CTCE-9908,cAMP,β-Arrestin-recruitment,CXCR4 Antagonists: A Screening Strategy for Identification of Functionally Selective Ligands,"Castaldo,C",10.1177/1087057114526283,24632660,2014,391.47,4.25,5,1,4,65.38
SEN484,CC1=CC=C(C(CN2C(NC(C3=CC=CC=C3)(C2=O)C4=CC=CC=C4)=O)=O)S1,CC1=CC=C(C(CN2C(NC(C3=CC=CC=C3)(C2=O)C4=CC=CC=C4)=O)=O)S1,Protein,Chemokine receptor,CXCR4,G protein,Gi / β-Arr,CTCE-9908,cAMP,β-Arrestin-recruitment,CXCR4 Antagonists: A Screening Strategy for Identification of Functionally Selective Ligands,"Castaldo,C",10.1177/1087057114526283,24632660,2014,390.46,3.73,4,1,4,66.48
SKF83959,ClC1=C(CCN(C)CC2C3=CC(C)=CC=C3)C2=CC(O)=C1O,ClC1=C(CCN(C)CC2C3=CC(C)=CC=C3)C2=CC(O)=C1O,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Identification of G Protein-Biased Agonists That Fail To Recruit Beta-Arrestin or Promote Internalization of the D1 Dopamine Receptor,"Conroy,JL",10.1021/acschemneuro.5b00020,25660762,2015,317.82,3.68,3,2,3,43.7
SKF38393,OC1=C(C=C2C(C(CNCC2)C3=CC=CC=C3)=C1)O,OC1=C(C=C2C(C(CNCC2)C3=CC=CC=C3)=C1)O,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Identification of G Protein-Biased Agonists That Fail To Recruit Beta-Arrestin or Promote Internalization of the D1 Dopamine Receptor,"Conroy,JL",10.1021/acschemneuro.5b00020,25660762,2015,255.32,2.38,3,3,3,52.49
SKF82957,ClC1=C(C2=CC(O)=C1O)CCN(C[C@@H]2C3=CC=CC=C3)C,ClC1=C(C2=CC(O)=C1O)CCN(C[C@@H]2C3=CC=CC=C3)C,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Identification of G Protein-Biased Agonists That Fail To Recruit Beta-Arrestin or Promote Internalization of the D1 Dopamine Receptor,"Conroy,JL",10.1021/acschemneuro.5b00020,25660762,2015,303.79,3.37,3,2,3,43.7
SKF75670,OC1=C(O)C=C2C(C(C3=CC=CC=C3)CN(C)CC2)=C1,OC1=C(O)C=C2C(C(C3=CC=CC=C3)CN(C)CC2)=C1,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Identification of G Protein-Biased Agonists That Fail To Recruit Beta-Arrestin or Promote Internalization of the D1 Dopamine Receptor,"Conroy,JL",10.1021/acschemneuro.5b00020,25660762,2015,269.34,2.72,3,2,3,43.7
SKF77434,OC1=C(C=C2C(C(CN(CC=C)CC2)C3=CC=CC=C3)=C1)O,OC1=C(C=C2C(C(CN(CC=C)CC2)C3=CC=CC=C3)=C1)O,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Identification of G Protein-Biased Agonists That Fail To Recruit Beta-Arrestin or Promote Internalization of the D1 Dopamine Receptor,"Conroy,JL",10.1021/acschemneuro.5b00020,25660762,2015,295.38,3.27,3,2,3,43.7
Apomorphine,OC1=C(C2=CC=CC3=C2[C@@H](C4)N(C)CC3)C4=CC=C1O,OC1=C(C2=CC=CC3=C2[C@@H](C4)N(C)CC3)C4=CC=C1O,Aminergic,Dopamine receptor,D1 receptor,G protein,G protein / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Identification of G Protein-Biased Agonists That Fail To Recruit Beta-Arrestin or Promote Internalization of the D1 Dopamine Receptor,"Conroy,JL",10.1021/acschemneuro.5b00020,25660762,2015,267.33,2.85,3,2,4,43.7
PF-8294,CC1=NC2=CN=CC=C2N1C3=CC=C(C=C3C)OC4=C5C(OC=C5)=CC=N4,CC1=NC2=CN=CC=C2N1C3=CC=C(C=C3C)OC4=C5C(OC=C5)=CC=N4,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Impaired β-arrestin recruitment and reduced desensitization by non-catechol agonists of the D1 dopamine receptor,"Gray,D",10.1038/s41467-017-02776-7,29445200,2018,356.39,4.97,6,0,5,65.97
PF-6142,CC1=C(N2C(C=N1)=NC=C2)C3=CC=C(C=C3C)OC4=NC=CC5=C4C=CO5,CC1=C(N2C(C=N1)=NC=C2)C3=CC=C(C=C3C)OC4=NC=CC5=C4C=CO5,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Impaired β-arrestin recruitment and reduced desensitization by non-catechol agonists of the D1 dopamine receptor,"Gray,D",10.1038/s41467-017-02776-7,29445200,2018,356.39,4.95,6,0,5,65.45
PF-8871,CC1=C(C(C)=NC=N1)C2=CC=C(C=C2C)OC3=C4C(OC=C4)=CC=N3,CC1=C(C(C)=NC=N1)C2=CC=C(C=C2C)OC3=C4C(OC=C4)=CC=N3,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Impaired β-arrestin recruitment and reduced desensitization by non-catechol agonists of the D1 dopamine receptor,"Gray,D",10.1038/s41467-017-02776-7,29445200,2018,331.38,5.0,5,0,4,61.04
PF-1119,CC1=C(C2=C(C)N=NC=C2C)C=CC(OC3=C4C=COC4=CC=N3)=C1,CC1=C(C2=C(C)N=NC=C2C)C=CC(OC3=C4C=COC4=CC=N3)=C1,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Impaired β-arrestin recruitment and reduced desensitization by non-catechol agonists of the D1 dopamine receptor,"Gray,D",10.1038/s41467-017-02776-7,29445200,2018,331.38,5.0,5,0,4,61.04
"4-(3-Methyl-4-(2-methylimidazo[1,2-a]pyrazin-3-yl)phenoxy)-furo[3,2-c]pyridine",CC1=C(N2C(C=NC=C2)=N1)C3=CC=C(C=C3C)OC4=NC=CC5=C4C=CO5,CC1=C(N2C(C=NC=C2)=N1)C3=CC=C(C=C3C)OC4=NC=CC5=C4C=CO5,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Defining Structure-Functional Selectivity Relationships (SFSR) for a Class of Non-Catechol Dopamine D1 Receptor Agonists,"Martini,M",10.1021/acs.jmedchem.9b00351,30875219,2019,356.39,4.95,6,0,5,65.45
"4-(4-(Imidazo[1,2-a]pyridin-5-yl)-3-methylphenoxy)furo[3,2-c]-pyridine",CC1=CC(OC2=NC=CC3=C2C=CO3)=CC=C1C4=CC=CC5=NC=CN45,CC1=CC(OC2=NC=CC3=C2C=CO3)=CC=C1C4=CC=CC5=NC=CN45,Aminergic,Dopamine receptor,D1 receptor,G protein,Gs / β-Arr,Dopamine,cAMP,β-Arrestin-recruitment,Defining Structure-Functional Selectivity Relationships (SFSR) for a Class of Non-Catechol Dopamine D1 Receptor Agonists,"Martini,M",10.1021/acs.jmedchem.9b00351,30875219,2019,341.37,5.24,5,0,5,52.56
